"week_end","article_date","asset","title","description","summary","publisher","url","query","query_rank","gnews_rank"
"2025-02-07","2025-02-06","TNX","Bessent says Trump is focused on the 10-year Treasury yield and won't push the Fed to cut rates - CNBC","Bessent says Trump is focused on the 10-year Treasury yield and won't push the Fed to cut rates CNBC","Bessent says Trump is focused on the 10-year Treasury yield and won't push the Fed to cut rates CNBC","CNBC","https://news.google.com/rss/articles/CBMitAFBVV95cUxPbWt0QXBpdExtSEhCS1JxQlBaanhxTEMzSlRCWlNsV0tvQS0zUGMwVFgyUWZsbVcxa3VWQVVYc1VjRm5uWHZEV3dYNFI2clA0UjFvVDZUVkc3Q2xDblJUbThrZE10V1dBYzltQmZzTW5LRUhQWTUtZnVBMXJHdWVIOEZuS2RYVHpNWWZqcVVkaWtsZm9YdThMbUtEeXFxQTVmMEhCRHNMWmlzd3NyTzcxZ3FkNUvSAboBQVVfeXFMTWJ1T25tN3hOR1RlcEhPSlY1ekdVakstSEdGSFBsbW84aExOWUh2em1TV2hydmxtMXdyS3Q1MnpMaXptbXRZX3ZQalBqMU00RVgta2UxaU9ILTVqaXFJU2ttLXA4akxseEFzT1FvS3lBblVvWHlIZjRJQTRkQnN6SVdGandZUVdTYzRsUkYxRm9JXzdhN1NGOUhUUzlSdV8tZE5CcU5NY1k3bGZBazluMjZuX0RGRVJPRGVn?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2025-02-14","2025-02-12","TNX","10-year Treasury yield shoots above 4.6% after hot CPI report - NBC10 Philadelphia","10-year Treasury yield shoots above 4.6% after hot CPI report NBC10 Philadelphia","U.S. Treasury yields rose sharply on Wednesday as investors reacted to the hotter-than-expected January consumer inflation report. The 10-year Treasury yield jumped more than 9 basis points at 4.633%, while the 2-year Treasury yield rose 8 basis points to 4.37%. Core CPI, which excludes volatile food and energy prices, rose 0.4% for the month and 3.3% over 12 months. The hot inflation report could push expectations of the next Federal Reserve rate cut further into the future. The Federal Open Market Committee chose to keep rates unchanged last month after cutting in the previous three meetings.","NBC10 Philadelphia","https://www.nbcphiladelphia.com/news/business/money-report/treasury-yields-hold-steady-as-investors-anticipate-consumer-inflation-data/4107397/","10-year Treasury yield","1","6"
"2025-02-21","2025-02-21","TNX","10-year Treasury yield drops as traders seek safety from stock market sell-off - CNBC","10-year Treasury yield drops as traders seek safety from stock market sell-off CNBC","10-year Treasury yield drops as traders seek safety from stock market sell-off CNBC","CNBC","https://news.google.com/rss/articles/CBMiogFBVV95cUxQMDR4LW9Rai1maE8weFl2di1oTmU1dncxX0t5VkhreXpzSk51VXdmb2lMWl81a2NkOXdJdzF5UjNwUGFKazBWdk5GQTh1NWkzdDA0SmotdWJEdEtJRURiRDdycGNxeGRyVUJMRlYyb19wNjB6NndxSWpZV2ptZmJBcXc4YjJPMVdCRE5WZDVCaGRxSDJaYmpwZE5LUzdLNUUwWHfSAacBQVVfeXFMT25WNnFBdzZvTjhoRzdxck9ZNzNBcmUySWo5WHoyNVY0cDlNaDFmbzBWYkFlZDdUMXRZNjk5aVV1bUc0OTN3UTBWZDZKV3Y2THd1azhtLXMybll0NjkwNFJURGd2a0xySGxoN1d2SVgtcWtwTG5BbV81amM1QkpXQk9mWGhaaWhwTU00OHlURnd3QU5OOHhvYWdqZFh0RjIyYjF5cTNQTXM?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2025-02-28","2025-02-22","TNX","Treasury Yield Curve Flattens as 10-Year Yield Falls, Short-Term Yields Stay Put: Fed’s Pivot to Wait-and-See in Inflationary Times. But Mortgage Rates Stay Near 7% - Wolf Street","Treasury Yield Curve Flattens as 10-Year Yield Falls, Short-Term Yields Stay Put: Fed’s Pivot to Wait-and-See in Inflationary Times. But Mortgage Rates Stay Near 7% Wolf Street","The 10-year Treasury yield dropped by 8 basis points on Friday, to 4.43%, perhaps inspired by iffy feelings elsewhere as stocks careened lower and investors sought safety. Over this period of surging long-term yields, the Fed had cut its short-term policy rates by 100 basis points. The Fed and Treasury Department both talk down the 10-year Treasury yield. Short-term yields essentially haven’t budged since early December when they had already fully priced in the rate cut at the time. With the Fed having put rate cuts on ice, short-term yields stayed put at around the EFFR, while long-term yields came down some.","Wolf Street","https://wolfstreet.com/2025/02/22/treasury-yield-curve-flattens-as-10-year-yield-falls-while-short-term-yields-stay-put-feds-pivot-to-wait-and-see-in-inflationary-times-but-mortgage-rates-stay-near-7/","10-year Treasury yield","1","8"
"2025-03-07","2025-03-04","TNX","10-year Treasury yield ticks higher as Trump tariffs take effect - CNBC","10-year Treasury yield ticks higher as Trump tariffs take effect CNBC","10-year Treasury yield ticks higher as Trump tariffs take effect CNBC","CNBC","https://news.google.com/rss/articles/CBMijwFBVV95cUxPelVROUlaWGluSmpWZzlBTnFyeVJDUEJ6MHhDYnlwMGwzUDROcmZZUTBMcEcxejk0b1FGd0hiVEUxSkZWN3FDN1ZiX1JWdllpa0Q0SGtjcTJQSWlHYU9Mc1MtbHBWOG9ZT0dLcGlrRGszbFJaWEE0NnRLSS1INmc1Z19PRW5FajVJOGhTVXQwRdIBlAFBVV95cUxPbHVCdmJ0SkJOMjFnY1g1dURLd3hlcnVwZktiOEVBdlh3cXFMX3JBTHR2U1VwWkVRMlRLTmVIZ2ZDa1l6azRfVEZPX2tZTXBWVHJ4WDhmRmtNY2cxb21TZXJmRnI3OV9lekYzTzBsd2pFMVhHa3JTM2p5THUtZHNFVHBuQlNJQ0xzaFFVYlNwb0t3Tjct?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","4"
"2025-03-14","2025-03-10","TNX","10-year Treasury yield slides on rising recession concerns - CNBC","10-year Treasury yield slides on rising recession concerns CNBC","10-year Treasury yield slides on rising recession concerns CNBC","CNBC","https://news.google.com/rss/articles/CBMiogFBVV95cUxOZ0ZqZWs3NFFjcExwWElQdGREVXdoUVM3NTdWc2NoOG82REhhamd2eUZzZDJoT0tHUV9WUXljVGFXRE5QNU84STN4aHdDMnVWekdnY1lOazMwYzJNSEQ4R3cwT0V4NTZkNGkwZHA2YmpuQ0MtcHF0LVdLeFg2UndDVzFnc0NqX1VxdVFtczhQNFUtdGZTdHJGSGRjaUZiZkRKQ1HSAacBQVVfeXFMTVY2Uk5aY251dXhRQllDeWM3UlYwSms1U0hmSDRiblE4aWwxOG1Zck5iSFhhYVlqdFdyOTh6VzF6bzJIcm5UakxVQy0tRFJDX3k5VW1XZkt0aWxpYWxyV0pWMlY3QmRXZGtGN2JKZUJOTkFoSGtsaGtWWENocWtVX3VKMFFRWmRfRkNYT3RIeEM2ODFZVmo4ck9BSlhyR0lIWHloUmRCOTg?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2025-03-21","2025-03-19","TNX","10-year Treasury yield eases slightly as Fed sees more rate cuts despite sticky inflation - CNBC","10-year Treasury yield eases slightly as Fed sees more rate cuts despite sticky inflation CNBC","10-year Treasury yield eases slightly as Fed sees more rate cuts despite sticky inflation CNBC","CNBC","https://news.google.com/rss/articles/CBMioAFBVV95cUxOYlljQnVsTU9odVliekt1TWVPWEc4dnBDY0M1VUZhUXpncHozcEd2UUFRZngxNEhlMFFvRWhaclZyQ1ZuWUtnLV9XZUh4Q1NHUm0wYmdyazlUbmwtVE1jZWJDekRpb1FCNjZDLWlhVTZqN2RIQWhORG9xdGlzYU1ON3ZxRjJROEpfcE1rZ3d4SkZiYU9DWWs2MlRjc3ZrWnB40gGmAUFVX3lxTE43aVRHRjJua2NmekRCTnlwSVBzUy1NaC1RRzFiMjNEUXlCMjZzbEJsVDdZZGdEMFhWc3JMT3dmWFcybXpBYmE5dU1mYzNEZ21OazBxZ0lFNGtSUWpEcTZkUXI3SU12NVRzTlVvQWJMeDM3bFRPSHM5TEdudmdxdTZnYTQ4bG5nYWIxSFNGOXVQT0tDRWlGdUdaYlFId3VkcDBqT2xLMGc?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2025-03-28","2025-03-22","TNX","Treasury Yield Curve Re-Inverts with Sag in the Middle, as Government Swats Down 10-Year Yield. But Mortgage Rates Don’t Follow all the Way, Spread Widens - Wolf Street","Treasury Yield Curve Re-Inverts with Sag in the Middle, as Government Swats Down 10-Year Yield. But Mortgage Rates Don’t Follow all the Way, Spread Widens Wolf Street","Short-term Treasury yields of 6 months or less stay put above 4%. This decline in the 10-year yield isn’t a coincident. While there is some debt with floating rates, the majority of the debt has fixed rates that roughly parallel 10-year Treasury yields, but are higher. A rising 10-year Treasury yield increases borrowing costs for new debt in the economy and tighten financial conditions and eventually slows the economy. With the latest move in yields, the spread between the 30-year mortgage rate and the 10-year Treasury yield widened to 2.41 percentage points.","Wolf Street","https://wolfstreet.com/2025/03/22/treasury-yield-curve-re-inverts-with-sag-in-the-middle-as-government-swats-down-10-year-yield-but-mortgage-rates-dont-follow-all-the-way-spread-widens/","10-year Treasury yield","1","7"
"2025-04-04","2025-04-04","TNX","10-year Treasury yield falls on fear that trade war will lead to recession - CNBC","10-year Treasury yield falls on fear that trade war will lead to recession CNBC","10-year Treasury yield falls on fear that trade war will lead to recession CNBC","CNBC","https://news.google.com/rss/articles/CBMiogFBVV95cUxQWmJISm9sY2pUekJFeGpDUDh5S1ZCWVFlNlZmdHFaSlVoUEFpMEp3N2tSQXNXeFpKN2h6S2lSd3VhZVhpUGRnc3NKYjFnbDB6SWs2OXA1d19pc3ZnSjBpRU5kdGtLTGdyTGNKR3RfcF9oemtDZUQ5LU5aRE9JYVhOQUJTNzluQlB6emk5Zi1zX00zNmV4SFdDdTNqMGNkdWNzNXfSAacBQVVfeXFMTVcxMGhQQ1FYUC1pVTEzMWlhMy11UVZpc2tVRTViVVZOMlR4aVpndzh0NWIyOEtlNVNfQXZ0Z1dMRmE3UWZoM3U4anZfREZVbzZ3Y3dVazJNbGxxMkVzSlhqNGZDbXhidWhod1UwTzN0YUpfM1JqU3YyQWtOTzNocURuaDgwNW1GZ3I1aFNrNzlWN1NlVkltZ2RYLV9EM3lzZWV3c0lrZzQ?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2025-04-11","2025-04-09","TNX","10-year Treasury yield falls from highs after auction eases concerns about demand for U.S. debt - CNBC","10-year Treasury yield falls from highs after auction eases concerns about demand for U.S. debt CNBC","10-year Treasury yield falls from highs after auction eases concerns about demand for U.S. debt CNBC","CNBC","https://news.google.com/rss/articles/CBMimwFBVV95cUxOWV94MWpUcFJOZnZEY0Mxc3B6OGl0M2VUYk5ORkw1aWJIUU9FTU1ud0wxRkpGY2ZnSXRnSURUYm5xd1o4b2hMSVlHSmZGZEJGRXJNVVJLRG40bTFHZDBTS0FueXpqTnVqUjJLOWxYU0U3TzVmdW5BX0hGYndDcXF0MXZYSC04ekdwRHZmZGJsQzhrNV8yUmNQTHlkONIBoAFBVV95cUxNYV9tUzJTYkpNWk0xNEhaQ1JaUkJIQVowLVpzNmNHSDl0Y2ktNVhNQUFDV2R6b0w0Q2Q3TnhJYzV1bVZQTkZkTHotQm9idzVQZGdUal9RTHI3eVN6V0lYRlRKdWR4SVBmeGxONVZqc1NvaWs1OEtzelo2MG1FOWZLVjh4Zk4tV0hfa21FRmVrY1JsdkZGTzNNcjlicGt5R2pS?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2025-04-18","2025-04-14","TNX","10-Year Treasury Yield Snaps Back To February's 4.5%, Yield Curve Re-Un-Inverts, Mortgage Rates Back At 7% - Seeking Alpha","10-Year Treasury Yield Snaps Back To February's 4.5%, Yield Curve Re-Un-Inverts, Mortgage Rates Back At 7% Seeking Alpha","10-Year Treasury Yield Snaps Back To February's 4.5%, Yield Curve Re-Un-Inverts, Mortgage Rates Back At 7% Seeking Alpha","Seeking Alpha","https://news.google.com/rss/articles/CBMizgFBVV95cUxOSHphREZtNnA3QklQa0QyMm9QSk9UUklsdnZsN1dsSHV5eVZEa0tucmNlTkUzVzcyYlZCb19FREFSeEZ0eDlWaFFPQUVpSndCcFBGNlhFcG96WG94WnFIZjJsajM4c2ZTYVI2dmNkZU1FdGp6TFRVdEdtcV9sTlBUMllaWjJBRkFOUW1QTlF6M2dEMVJJYXVRcUtZZkhmOUhEUEdoUTYzXzJ5clYyRW15YW1NMkFNVWkwVFJmLU1ZWG81RW1xLU15empYN21Cdw?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","9"
"2025-04-25","2025-04-21","TNX","10-year Treasury yield rises as investors weigh Trump's criticism of Powell - CNBC","10-year Treasury yield rises as investors weigh Trump's criticism of Powell CNBC","10-year Treasury yield rises as investors weigh Trump's criticism of Powell CNBC","CNBC","https://news.google.com/rss/articles/CBMisAFBVV95cUxPTmpWQjN0Y1hXdmtXQTBtUjEzU2ZubHVjQ054N1I2WllteU9IbzlIR2hWSWZYam5jSUtFMGNhamZnVWJ5ZzVxVnUxRTNPcmt2b083ajVIcDFKRjhaUVBnVmtqS0tBc1RSWWc2aVFtQVB3UHo3X0NkdVJhYTdFSTlUWllJeGxOZEEycDA5alViRDF3elhVVXNzdHFXWlBDcHdQcDBMRWtPTjZ3YmxkMHZOYdIBtgFBVV95cUxOcVZnYTZpU2puNFh3TnpHOGhZUDJmTmZiWEo3enR1N283ZmZsN3NaQ1cwaGpsQnhFYV9qQmwyaFg4ZlBSMjlDVno1cEp4SkUyUldDWDBCU3dfYUM3SHg1WkxQWDdvTnhsUGNBaVVSX2hxdUs3MGRfRnIxdDhTODNUNnZ5RnhSc3NYaHIwMnpYbF9PNzFZRDBSZDFuSUp0Z1ZnVEswVDFodW4zbG5sSE0tU3F1amlDUQ?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2025-05-02","2025-04-26","TNX","10-Year Treasury Yield Re-Dips Below EFFR, Yield Curve Sags Deeply in the Middle, Dollar Bounces Back into 3-Year Range - Wolf Street","10-Year Treasury Yield Re-Dips Below EFFR, Yield Curve Sags Deeply in the Middle, Dollar Bounces Back into 3-Year Range Wolf Street","Spikes followed by plunges, and vice versa, in an always edgy bond market, are part of the deal with the 10-year yield. Foreigners bought 18.4% of the 10-year Treasury notes issued at the auction on April 9, following Liberation Day. The 2-year yield dropped by 66 basis points since January 10, the 3-year yield by 72 basis points, and the 5-year yield by 69 basis points – all three of them far more than the 10-year yield (by 48 basis points) and the 30-year yield (by 22 basis points). But unlike the 10-year Treasury yield, the dollar has snapped back only mildly. Mortgage rates are higher in relationship to the 10-year Treasury yield than they were most of the time over the past 50 years.","Wolf Street","https://wolfstreet.com/2025/04/26/10-year-treasury-yield-re-dips-below-the-effr-yield-curve-sags-deeply-in-the-middle-dollar-bounces-back-into-3-year-range/","10-year Treasury yield","1","4"
"2025-05-09","2025-05-09","TNX","10-year Treasury Yield Back at 4.39%, Yield Curve Steepens at Long End, Mortgage-Rate Spread Remains Historically Wide - Wolf Street","10-year Treasury Yield Back at 4.39%, Yield Curve Steepens at Long End, Mortgage-Rate Spread Remains Historically Wide Wolf Street","Despite the rumors during bond turmoil, foreigners kept buying Treasuries and the “basis trade” didn’t blow, but the “swap spread trade” made a mess. The average 30-year fixed mortgage rate was unchanged at 6.76% for the second week, according to Freddie Mac on Thursday. And mortgage rates have been in what we might call the historically normal-ish range since September 2022 of above 6%. Mortgage rates track the 10-year Treasury yield, but are higher, and this spread varies but is currently relatively wide at about 2.4 percentage points, keeping mortgage rates relatively high with respect to the 10-year Treasury yield. “However, on the heels of the tariff announcement, swap spreads started to decline and made the swap spread trade increasingly unprofitable.","Wolf Street","https://wolfstreet.com/2025/05/09/10-year-treasury-yield-back-at-4-39-yield-curve-steepens-at-long-end-mortgage-rate-spread-remains-historically-wide/","10-year Treasury yield","1","4"
"2025-05-16","2025-05-13","TNX","10-Year Treasury Yield Rises After US-China 90-Day Tariff Deal - Norada Real Estate Investments","10-Year Treasury Yield Rises After US-China 90-Day Tariff Deal Norada Real Estate Investments","10-Year Treasury Yield Rises After US-China 90-Day Tariff Deal Norada Real Estate Investments","Norada Real Estate Investments","https://news.google.com/rss/articles/CBMiowFBVV95cUxNdTdmQ1Y0OXJRNlpRdVMwbTNpeWk3VEJTcEh5aDFQcDRKWnB2OF9CTlRLazM5VkxZcW1UamsyYnFwcFlHQ19FWE1VRHlyQkNUU01manFLNks2LUtRclRUeFZEVEJDV3BBWGNRUlZmSXBvSWhfVVFvRWNjSXhoQmk5UmtXTzU5a1RuRnpYZldweGc2MVQxV1Q2UHQxdTd5Sy1wRlJ3?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","4"
"2025-05-23","2025-05-22","TNX","The rise in long-term US Treasury yields - Brookings","The rise in long-term US Treasury yields Brookings","The rise in long-term US Treasury yields Brookings","Brookings","https://news.google.com/rss/articles/CBMiggFBVV95cUxQZk1IMUpJZ2Vzemc2V2VscWFzblpib3hZWHFrZ3ZXNE1sMkd6WXYzeTFSQnFmd1NiNHVJLXhlekN6cTIyLXhXenRQSUg1ekVZVlpSUEdOU1JDQ1FIalc1NzdUTDlwbHRUZktlbnVFUGRybVYzLUhQdTB4UjZMb2pQQnRn?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2025-05-30","2025-05-24","TNX","30-Year & 20-Year Treasury Yields Back over 5%, 10-Year over 4.5%, Yield Curve Steepens at Long End, Mortgage Rates Back over 7% - Wolf Street","30-Year & 20-Year Treasury Yields Back over 5%, 10-Year over 4.5%, Yield Curve Steepens at Long End, Mortgage Rates Back over 7% Wolf Street","The 30-year Treasury yield ended Friday at 5.04%, after kissing 5.15% on Thursday. When bond yields rise, bond prices fall. The 10-year Treasury yield ended Friday at 4.52%, after briefly kissing 4.61% on Thursday. By Freddie Mac’s measure on Thursday, the average mortgage rate for the week through Wednesday rose to 6.86%. Eventually, the bond market scared the bejesus out of Congress and the White House, and they successfully trimmed the deficit.","Wolf Street","https://wolfstreet.com/2025/05/24/30-year-20-year-treasury-yields-back-over-5-10-year-over-4-5-yield-curve-steepens-at-long-end-mortgage-rates-back-over-7/","10-year Treasury yield","1","6"
"2025-06-06","2025-06-03","TNX","10-Year Treasury Yield Long-Term Perspective: May 2025 - Seeking Alpha","10-Year Treasury Yield Long-Term Perspective: May 2025 Seeking Alpha","10-Year Treasury Yield Long-Term Perspective: May 2025 Seeking Alpha","Seeking Alpha","https://news.google.com/rss/articles/CBMimgFBVV95cUxPUHhVMzVPQmZnaVNYdkdWajhtTjZ1eTQ1T3pBWDNnS21uMlN5MjhKZW5fYjJINjlHRGJtSGtEZ0RFS3RIa193MGh2WHo4bjloWGJKQ3pKdk9PRFBjZUVDSmpfcVgzNkt0YkhyRTBFU0hZRTJWaGRhSnBOQTA3bjVRNm1Ucll6dGVoWnhVVTV5V3RtekdKVDlFR0J3?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","7"
"2025-06-13","2025-06-12","TNX","10-year Treasury yield slides after more benign inflation data - CNBC","10-year Treasury yield slides after more benign inflation data CNBC","10-year Treasury yield slides after more benign inflation data CNBC","CNBC","https://news.google.com/rss/articles/CBMiowFBVV95cUxQUjV6R3BmV1hEbFRyRlBpMEZHSnNycUNERk40WG16X2tHOUtPQmlNYVlkMXBPM2dqWjYyNE9USk5nTHNXendyejlRVFhVZzhJRnNUbGlfNzRER0hGSHJWc01kT1Z0NWVpTDdSa3F4UENFTHhOZlNhV3FYa3NaM3FURXhQZkI1a3o3Q2pWbEFZdllEU2FvZ1VTU0wyeE92VWlObW1F0gGoAUFVX3lxTFBkZk5MeEJNcDgzalBaa3ZrU2hiczItTWpQR1V1c1hmNmhuYWRmd21tQTN5UF94WER3SlV3NENxaFk2MGE2QzdHMmFHWFpXbm1YWHRiaUV5aHE3ZHpiUDdVel9saUxBdFhRemx3elg4NE1kT1FJcE0tNTdLR1h0eFU4NV8zUVRyRXdweGtiTi1NZnl1UUstRG53SGswXzlfVFRUOWVqaHlCeA?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2025-06-20","2025-06-17","TNX","Will the “Big Beautiful Bill” Burn the Bond Market? - Foreign Policy in Focus","Will the “Big Beautiful Bill” Burn the Bond Market? Foreign Policy in Focus","In this climate, the passage of Trump’s “Big Beautiful Bill” would be akin to pouring gasoline on a fiscal fire. The United States could face a scenario where rising interest rates and falling bond demand collide violently, triggering a mass sell-off of U.S. securities. Unless a serious course correction is initiated—fiscally, diplomatically, and monetarily—the United States could be hurtling toward not just an economic downturn but a credibility collapse. The Big Beautiful Bill may soon be remembered not as a legislative triumph, but as a monument to America’s fiscal myopia. At this point, the question may no longer be whether the United States hits the wall but how fast and how hard.","Foreign Policy in Focus","https://fpif.org/will-the-big-beautiful-bill-burn-the-bond-market/","10-year Treasury yield","1","2"
"2025-06-27","2025-06-26","TNX","Mortgage Rates Hold Steady Despite Modest Uptick in Treasury Yield - Eye On Housing","Mortgage Rates Hold Steady Despite Modest Uptick in Treasury Yield Eye On Housing","Average mortgage rates were flat in June, according to Freddie Mac. Compared to a year ago, the 30-year rate is down 10 basis points (bps), and the 15-year rate is 24 bps lower. Last week, the Federal Open Market Committee (FOMC) continued its pause on rate cuts, keeping the federal funds rate unchanged at 4.25% to 4.5%. The updated dot plot continues to signal a cumulative rate cut of 50 bps by the end of 2025. Forecasts for unemployment (4.4% to 4.5%), PCE inflation (2.7% to 3.0%), and core PCE inflation (2.8% to 3.1%) were all revised upward.","Eye On Housing","https://eyeonhousing.org/2025/06/mortgage-rates-hold-steady-despite-modest-uptick-in-treasury-yield/","10-year Treasury yield","1","4"
"2025-07-04","2025-06-30","TNX","Historically Wide Spread Between 10-Year Treasury Yield And Mortgage Rates Widened Again - Seeking Alpha","Historically Wide Spread Between 10-Year Treasury Yield And Mortgage Rates Widened Again Seeking Alpha","Historically Wide Spread Between 10-Year Treasury Yield And Mortgage Rates Widened Again Seeking Alpha","Seeking Alpha","https://news.google.com/rss/articles/CBMi4AFBVV95cUxOOTZuTmI4Sy1DWFNOSGkxLVZHXzV6MHJESHEwR2tHbGl1c08tUktRLTZ4Q1hRYVhURlRHcWpWVXRUS0c0MnhiclFMUFJYbFhsQVBfa09sMkwzVVBldWlCZk9Ib0wtNzlfSnM4ekdodzVYcDVrT3g3ZWg2TjNyRGxRRk5zVDBuMzg0Q1RlUDV5dGRwel9MMnNpQlpLdmlDc1JOVDkyeUNNN2pfa1YzNHdWZVdDVjlwQ1ppN2wtZHp4cERIUFdKQ3kzRExVOWgzX2VvWm10clFKSUl5RnQ2dDdnQg?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","5"
"2025-07-11","2025-07-09","TNX","Survey: Experts predict 10-year Treasury yield to dip lower over next year despite Trump tariff threats - Bankrate","Survey: Experts predict 10-year Treasury yield to dip lower over next year despite Trump tariff threats Bankrate","Survey: Experts predict 10-year Treasury yield to dip lower over next year despite Trump tariff threats Bankrate","Bankrate","https://news.google.com/rss/articles/CBMifEFVX3lxTE5kLUhhRXZneDNYdXRaVWhraGNzMV9pRWVKX1NFeXRZNWxVOWFvSHlZLTRQaTVzMTVEbE43cHVyLXBkYzdVQ0dNdHc5dERoVEVrYkRucUVRTmxuak5iYW4tS1l6RVdLcU02R1pDSGljVHluRnljZlhVQjdYUUc?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","3"
"2025-07-18","2025-07-12","TNX","30-Year Treasury Yield Jumps to 4.96% despite “Solid” Auction, Long End of Yield Curve Steepens, Mortgage-Rate Spread Historically Wide - Wolf Street","30-Year Treasury Yield Jumps to 4.96% despite “Solid” Auction, Long End of Yield Curve Steepens, Mortgage-Rate Spread Historically Wide Wolf Street","The 30-year Treasury yield rose by 10 basis points on Friday to 4.96%, despite a 30-year Treasury auction on Thursday that was described as “solid” and “strong,” where the government sold $22 billion of 30-year bonds at a yield of 4.89%. So, since the Fed cut by 100 basis points starting in September (dotted blue line), the 30-year yield (red line) has risen by 102 basis points! That the 30-year yield is back near 5% amid all these efforts to keep it from going there is quite something. But it too has risen: by 8 basis points on Friday, by 19 basis points so far in July, and by 80 basis points since the eve of the Fed’s rate cuts. The spread between the weekly average 30-year mortgage rate and the weekly average 10-year Treasury yield was 2.34 percentage points.","Wolf Street","https://wolfstreet.com/2025/07/12/30-year-treasury-yield-jumps-to-4-96-despite-solid-auction-long-end-of-yield-curve-steepens-mortgage-rate-spread-historically-wide/","10-year Treasury yield","1","7"
"2025-07-25","2025-07-25","TNX","Treasury Market Sees No Rate Cut by Sept., 30-Year Treasury Yield Near 5%: The Yield Curve and “Real” Mortgage Rates - Wolf Street","Treasury Market Sees No Rate Cut by Sept., 30-Year Treasury Yield Near 5%: The Yield Curve and “Real” Mortgage Rates Wolf Street","The 30-year Treasury yield spent all week in the 4.90% to 4.96% range. Expectations of rate cuts further down the road have pushed down yields over six months and into the five-year range. Mortgage rates of government-backed 30-year fixed mortgages run roughly in parallel with the 10-year Treasury yield, but are higher, and that spread varies. In the latest reporting week, the average 30-year fixed mortgage rate ticked down to 6.74%. “Real” mortgage rates – mortgage rates adjusted for inflation – have been back in the pre-QE normal range since the second half of 2023: The average 30-year fixed mortgage rate minus CPI inflation was 4.15% in June (average mortgage rate for June of 6.82% minus CPI for June of 2.67%).","Wolf Street","https://wolfstreet.com/2025/07/25/treasury-market-still-sees-no-rate-cut-by-september-30-year-treasury-yield-near-5-the-yield-curve-and-real-mortgage-rates/","10-year Treasury yield","1","6"
"2025-08-01","2025-07-29","TNX","U.S. 10-year Treasury yield pulls back as traders look to Wednesday's Fed decision - NBC Connecticut","U.S. 10-year Treasury yield pulls back as traders look to Wednesday's Fed decision NBC Connecticut","U.S. Treasury yields fell on Tuesday, one day before the Federal Reserve's interest rate decision and Chairman Jerome Powell's press conference. The 10-year Treasury yield tumbled 9.6 basis points to 4.324%. The 2-year yield pulled back 4.7 basis points to 3.875%, and the 30-year bond yield was down nearly 11 basis points to 4.859%. WATCH HERE WATCH HEREOne basis point equals 0.01%, and yields and prices move in opposite directions. ""Odds are that it will be a non-event,"" said Ed Yardeni, president of Yardeni Research.","NBC Connecticut","https://www.nbcconnecticut.com/news/business/money-report/u-s-treasury-yields-hold-steady-ahead-of-fed-meeting/3617110/","10-year Treasury yield","1","2"
"2025-08-08","2025-08-05","TNX","Mortgage Rates Decline in July; Treasury Yields Rise Mid-Month - Eye On Housing","Mortgage Rates Decline in July; Treasury Yields Rise Mid-Month Eye On Housing","Average mortgage rates dipped in July, according to Freddie Mac. The average 30-year fixed-rate mortgage was 6.72%, 10 basis points (bps) lower than June. Compared to a year ago, the 30-year rate is down 13 basis points (bps), and the 15-year rate is 28 bps lower. Yields began the month lower but reversed course and rose steadily as investor expectations solidified that the Federal Reserve would maintain its current policy stance. On July 30, the Federal Open Market Committee (FOMC) solidified market expectations by voting to keep the federal funds rate unchanged at 4.25% to 4.50%.","Eye On Housing","https://eyeonhousing.org/2025/08/mortgage-rates-decline-in-july-treasury-yields-rise-mid-month/","10-year Treasury yield","1","4"
