"week_end","article_date","asset","title","description","summary","publisher","url","query","query_rank","gnews_rank"
"2023-08-18","2023-08-14","TLT","Treasury Yields Snapshot: August 11, 2023 - ETF Trends","Treasury Yields Snapshot: August 11, 2023 ETF Trends","Treasury Yields Snapshot: August 11, 2023 ETF Trends","ETF Trends","https://news.google.com/rss/articles/CBMilgFBVV95cUxQcFVFeUxTYVRxTFZtV1lWYXk1RkJtc25seUR6dTFXMHlpOTlWZFFxeU80SGFLVTd3d1hoVGMyUlkwNmpVRjNlbVNFRGdlVC15dE5XeUVIV01UaGktMFVmczBTRkVKYWdhdGtDSmpKY29nbWYxY1pEREs4WjNYeGtDeGp3NVV5d2hVRlBtSWU3WjhkQzU2SHfSAZsBQVVfeXFMT1g2WW9pTHI5Sk5wdTZGWHBBZExqUG02czdCSGo3Wl9KeEZMOXlCY0Fsd1BCLUJQNnBLS0R3SkY5V29ZYm1wQkZSU2xISjgyX0NDX1ZsM0tmd2NtWHdtYkVlTUlucWUxSVBMbHlCSWxrWTNockRvT2x4Y0NLWVczMHAzUjh2RGMzM3VpcTNlcTF2ZV9SVi1Wb3hrNFk?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","2"
"2023-08-25","2023-08-21","TLT","4 Reasons Bond Yields Are Rising - morningstar.com","4 Reasons Bond Yields Are Rising morningstar.com","4 Reasons Bond Yields Are Rising morningstar.com","morningstar.com","https://news.google.com/rss/articles/CBMid0FVX3lxTFB2bFJEM1dqd1JDVjlBcnJfYVRELU54d2tnVGFiMXhDbEhRdGlqV19RN2w3XzhuTmlTV0hjUWRkWXR3VDlSSXEwLS1SaW9OdWVLV3M0WTd6eEJrWWF1dEZtcWVfdndrVjZJVURROVFIOE9BVU1nTDBj?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","2"
"2023-09-01","2023-09-01","TLT","Treasury Yields: A Long-Term Perspective - ETF Trends","Treasury Yields: A Long-Term Perspective ETF Trends","More recently, at the end of March 2026, the weekly average stood at 4.38%, its highest level since July 2025. Nine months later, in October 1981, the 10-year yield’s weekly average hit a peak of 15.68%. A few months later, the 10-year yield weekly average fell to a historic low of 0.55% in August. Meanwhile, the 10-year yield has slowly trended downwards, moving mostly in sync with the FFR. At the end of March, the 10-year yield weekly average stood at 4.38% while inflation was at 2.41%.","ETF Trends","https://www.etftrends.com/fixed-income-content-hub/10-year-treasury-yield-long-term-perspective-march-2026/","Treasury yields","1","2"
"2023-09-08","2023-09-08","TLT","Treasury Yields Snapshot: September 8, 2023 - Yahoo Finance","Treasury Yields Snapshot: September 8, 2023 Yahoo Finance","Treasury Yields Snapshot: September 8, 2023 Yahoo Finance","Yahoo Finance","https://news.google.com/rss/articles/CBMiigFBVV95cUxQT2Y5cVgyVFdIT2lLT1E2UjZ5RmZjX3dad2RPRGlFMVFGTkdIZUNlMTladEQ2d3A2S1RzTXBxeDNObFhBb0lzN0k4ZnpVcUx4ckpEWGRGaDc5a190YTY0NTkyVVlWRTFpeGRNMEpTd3laZDBxV3JzSUpMQ0Jia21XaFgySjRaSWY0a1E?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2023-09-15","2023-09-11","TLT","Climbing Treasury Yields Pressured REITs and Broad Markets in August - Nareit","Climbing Treasury Yields Pressured REITs and Broad Markets in August Nareit","Climbing Treasury Yields Pressured REITs and Broad Markets in August Nareit","Nareit","https://news.google.com/rss/articles/CBMitAFBVV95cUxNRm82aWFxYmxTekhmSVdNNTdwZl90dmVVOGh0Vnh1djBJUF9KRVJpVDJaZHZFLWZadU1BNENQWmF3ZzlPc3pYcUY5RzRpcXI3aVlyZTIwQkRnT1FTZ1lGZWRGbTZKZFFTQUJBbkNSUzZGcklMVHhvNldnNmVtY0RIc0hCeENFQ2pYUTY5clJmRFhNTXR2Zk5uRWk5UmJGR2ZoWmdQbEp6UnJSejQ0aFlhOXhpSFg?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2023-09-22","2023-09-21","TLT","Heavy U.S. Treasury Market Leverage Poses Possible Bond Market Risks - Investopedia","Heavy U.S. Treasury Market Leverage Poses Possible Bond Market Risks Investopedia","Heavy U.S. Treasury Market Leverage Poses Possible Bond Market Risks Investopedia","Investopedia","https://news.google.com/rss/articles/CBMipwFBVV95cUxNQVQwU3E3cHNZYU1NSGppRXVYa2lCYkF2Qk92VUVFMHNKejhhaHBNeEZwWTRNdzNMc2pnc2piWFhZV3ZJV2NlQVZFQ0ZjaUlFdFdiMXZ1cWd1VXd5ZERoVlhORWo4YTdlOWJFTUlxeXdTWjlUNmQ5RnppRXRxYThLRFJJWG9QQzNrLUZKZE1zUG02R01YTWNfVWxQYUdMVmY5Q3I4b2poOA?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","4"
"2023-09-29","2023-09-27","TLT","US - 10Y Treasury vs. TIPS Bond Yields - MacroMicro","US - 10Y Treasury vs. TIPS Bond Yields MacroMicro","US - 10Y Treasury vs. TIPS Bond Yields MacroMicro","MacroMicro","https://news.google.com/rss/articles/CBMikgFBVV95cUxPYUdyMFJFR2NGRnNHcGRZX25CWVRoQ3FfeXFTVW5VWWVPQk00LVREYmxONG1zenlsMk1yVmo2OFNrcjVJdHJLZ21RZzFUTlp3TWxWNkZ5VnB2OHozYllOWVI2UFRsbm5wT0l2LWpCMWkzT1U4ZlY0Uzd5Zm5SM1o5QWFSRlg1eVlhSy1aNnBwSVliQQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","3"
"2023-10-06","2023-10-06","TLT","What Will Stop the Sell-off? Putting the Brakes on Treasury Yields - AllianceBernstein","What Will Stop the Sell-off? Putting the Brakes on Treasury Yields AllianceBernstein","What Will Stop the Sell-off? Putting the Brakes on Treasury Yields AllianceBernstein","AllianceBernstein","https://news.google.com/rss/articles/CBMi3wFBVV95cUxNOTZBUVFCcS1ZOFFrMWhSQTZZRjdJY3NzR2toVTQwbzlsUlc0NEFYSzM2a1h3MC16YjJxTDVCd1ZKczZacVA0MjUxWUFJTUdvbHVRdXYzMlZUT1p3Z0VENjA4eTVpM002RVZkc1RIWTdjbFppbE5ZQWNYd3JSaXRSeWhvVF82Y1U5N01ZbHU3UEN4T1V6MGZxRHhfOTZkZ2FSZlJwLWhUSXBjZzB3UW92RDhjcXJIMS1QN2QxUVNQNmpFbXBJQTB5Nk1zSGpOWHRZOTZtQ0pvc3BydnkxRWZv?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2023-10-13","2023-10-10","TLT","Treasury yields decline as investors seek safe havens amid Israel-Hamas conflict - CNBC","Treasury yields decline as investors seek safe havens amid Israel-Hamas conflict CNBC","Treasury yields decline as investors seek safe havens amid Israel-Hamas conflict CNBC","CNBC","https://news.google.com/rss/articles/CBMiogFBVV95cUxQaDVhcE9SbElXSF9mRW9Mdl9XRjVkUGVCNzBlMVJhV0lucHNqeEw2bE5kdksxWjR0VWcyaG9tYUJpc1U1R3MydVp6U0tqbWRKVGVvN2VXVzNLYmZVTWtpaWdyWGxidjF1czRFcTFiWFd5b2RZUmxqRU9lU3lJME1hZ01sa2QzLUxHNnY4WFJNRFZTejFGQlU4TjEtWnpSMURPYkHSAacBQVVfeXFMTkx3UUFiWFNrbzBRNFEyeFJmLWw4WFl0STZwbmUtTzNhN25qemg3XzJGZl9RYzYyZlBoYUtLRjJ5cTVpVzNQT1lhd2xEd2VYV1NhMGdaV2FDZTJQT0lOalNCT0JVeFNTUGcxVXJ1UDFITUtuSTZQRlZ4WkJQUjRjOTQzaUYxaE1MdXc2aFpnNmh5YnlkRVgwbUh0S2kzYnU3NkZpVnNCdWM?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","2"
"2023-10-20","2023-10-20","TLT","The 10-year Treasury yield just crossed 5% for the first time since 2007. Here’s what that means for you - CNBC","The 10-year Treasury yield just crossed 5% for the first time since 2007. Here’s what that means for you CNBC","The 10-year Treasury yield just crossed 5% for the first time since 2007. Here’s what that means for you CNBC","CNBC","https://news.google.com/rss/articles/CBMiogFBVV95cUxOTC1SWDlDZVc4MEY3a3JUSzllSWpRcjBZcEVYYWh1VEs3MnZGbVVFd08tNi0yQW51QnFibFB5cEJrNld1ZXo4S0lPR2pLaXVGT0tJMXl0VnZJemJINFU2Q0QyM0VhNlVKNUVJVzhTV0RzTWRfX3VPMjl0X1NQVXdlb1EwWndIR3hwTWZsQVdxUUFzUTF1VENKZGRaN1lOYjVYemfSAacBQVVfeXFMTmlMaTNsSVNoYThuYlFMekc4a0oyRDc0akthX0ItLW85UFg0R2J6Zk9LdW4tNjYwb2dmY0o0TWhwZ2pJNG0zZjZ3X012VUpsVVN2eXpmUUxPV0p1QmJ3clBrUkhsVmNBRXoyU2YwSExyQVBOOWpKamVfLVhjdno5SFN1RFBVM2RpUElzNHRWbC0zQktfOG9EOEVQR2ZWcEY3LXBZZkdUZnc?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2023-10-27","2023-10-23","TLT","Bond Rout Drives 10-Year Treasury Yield to 5% - WSJ","Bond Rout Drives 10-Year Treasury Yield to 5% WSJ","Bond Rout Drives 10-Year Treasury Yield to 5% WSJ","WSJ","https://news.google.com/rss/articles/CBMilgFBVV95cUxOb0E0UFJLN19VY202YlRUbWZoNTJTNTI2Tm1rMWowQ0NiWTdHQlBmUjUyU0JMc3g2M0I5WGJGVkc3eVAtNDMtSmxCOVVTaXg0eDl2aVE4M1lwVVJKZ0dZbEtkNENhQ0tZS3B6cDdwU0lZaTJzZTlSZ05YMFBaU1VqSVpnMk1xbjR0U1JraFBueDAyY0lPSnc?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","2"
"2023-11-03","2023-11-02","TLT","10-Year Treasury Yield: Higher for Longer but Not Forever - CBRE","10-Year Treasury Yield: Higher for Longer but Not Forever CBRE","10-Year Treasury Yield: Higher for Longer but Not Forever CBRE","CBRE","https://news.google.com/rss/articles/CBMimAFBVV95cUxOUi0yYS1OSFhoZlJEMmlBTnNvMjc3OVR3R2dUVlZuM2hab3p6ZEszNTRuY0JIWnZRRkp4Q0JWbjBBTHgwZGdIOUsyUkFqTEFodm1EMjRKVmtrVE15N3JCUVhQWEEzaGg2SjFVeWswOUNqVFdQYk5SWGs0QnRlOHBrMHROejV0OVlfdlV1VElRaWtvZXd1VkxsSQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2023-11-10","2023-11-06","TLT","Treasury Yields Snapshot: November 3, 2023 - ETF Database","Treasury Yields Snapshot: November 3, 2023 ETF Database","Treasury Yields Snapshot: November 3, 2023 ETF Database","ETF Database","https://news.google.com/rss/articles/CBMihgFBVV95cUxNOS0zUUY1V1RtTzFUNmNKekIwTk9ZNUpIVllTZTNObk1EYV9tMGxSZklYMnZlMGlBRjdONTZyRVotQkw2bnh0clJJNEkzU09wZFpDeDc4aGxzemVpRERZNUgwU09YTm1UMEMzNHY1RjhVR2FRRGttclRYUzhuX0lqUGRaNjBmUQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","2"
"2023-11-17","2023-11-14","TLT","Understanding the relationship between the stock market and the bond market - Moomoo","Understanding the relationship between the stock market and the bond market Moomoo","Understanding the relationship between the stock market and the bond market Moomoo","Moomoo","https://news.google.com/rss/articles/CBMiywFBVV95cUxPdjVnOEE0YjNOTV9YYkhodUk0dXFkOU1HeU9TZDNKcWwwZWtsMDNweXg1VUc5Ymo4U21XSGh0aWhjdThJUUFWQUI2NzhTUU5pQkw1RUFHNmpna09PQWNQNnd4bVpyVGpBOGdPLVNmSFlua0VicVBIVVlBVjNmNTg4RllEbDJ0bDNYNXhQLWxzdXVjUzNiZU1ZdFNkMVBTYldQNEd6aUFiM1ZCSnp6bTFWNkkwblBYbVNCOEtnVHJjRWhKTUFkaXdDdzRaUQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","2"
"2023-11-24","2023-11-20","TLT","Treasury Yields Snapshot: November 17, 2023 - ETF Database","Treasury Yields Snapshot: November 17, 2023 ETF Database","Treasury Yields Snapshot: November 17, 2023 ETF Database","ETF Database","https://news.google.com/rss/articles/CBMihwFBVV95cUxNdHg0cEpnRk1tbXNTS0l4UmxEWHZ5NWlILWdnS3ZDakZZazBuWlRWdVhjOG9VVHF3SldORnpSb0V3M0k2TUV6a3ozM1lxUlBTNFJhdmt5ME5YNWNtTlJ0VFVxRFpCaktSdS1fVTBSYUozMUhyZTJ6dko1d1ZEdVZrNG9NTTFlUms?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2023-12-01","2023-12-01","TLT","US 10-year Treasury yields to average 4.2% in the long run: Swiss Re Institute - reinsurancene.ws","US 10-year Treasury yields to average 4.2% in the long run: Swiss Re Institute reinsurancene.ws","US 10-year Treasury yields are expected to average 4.2% over the long term, according to the Swiss Re Institute, a figure 40 basis points above its previous forecast. We see these trends maturing further and now see 10 year US Treasury yields averaging 4.2% over the long term: 40 basis points above our previous forecast,” the Institute highlighted. They estimate the US natural policy rate, at which monetary policy is neither restrictive nor accommodative, at about 3-3.25%, to date (Nov 27, 2023). Market pricing of the long-run neutral rate can be proxied by the one-year Treasury yield in 10 years’ time,” the Institute noted. Additionally, advances in artificial intelligence may further unlock productivity improvements that support stronger long-run economic growth, contributing to higher policy rates and consequently sovereign bond yields.","reinsurancene.ws","https://www.reinsurancene.ws/us-10-year-treasury-yields-to-average-4-2-in-the-long-run-swiss-re-institute/","Treasury yields","1","1"
"2023-12-08","2023-12-07","TLT","Stock Earnings Yields vs. Bond Yields: Where Are They Today? - morningstar.com","Stock Earnings Yields vs. Bond Yields: Where Are They Today? morningstar.com","Stock Earnings Yields vs. Bond Yields: Where Are They Today? morningstar.com","morningstar.com","https://news.google.com/rss/articles/CBMiqgFBVV95cUxPdWhmWkRXVnU5eERVb0pCOWxjVFJYR3l0d2pJUnBHTHVaMWJyUmh4LVVZMmlZNjZNRDNXOURpNWJqdWpZcGFUclljM1g3UEZGdjFIdVdBb3lLX0pISG9mTlNHekxuYTVoaW5mU3JWRjVIQVJYM2dfbHlweDZCbTBUNEJERFYxNlZoWV9zTHpRd2FDTG1hSHlkbWVTZWxQY29PTXkwTHNKZmFnQQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2023-12-15","2023-12-14","TLT","REITs Post Strongest Monthly Return Since January as Treasury Yields Fall - Nareit","REITs Post Strongest Monthly Return Since January as Treasury Yields Fall Nareit","REITs Post Strongest Monthly Return Since January as Treasury Yields Fall Nareit","Nareit","https://news.google.com/rss/articles/CBMiswFBVV95cUxPdTFyLWhQRktIWjZxZWRXUlVOSk41a0FiaG1DYTlOOGc2d1VUQlpWdHpTU1ZTcDVZRkxrNG1KbVNkeF9PbGxhNG1YUVpmbldnLVJ6U0w2Vktpa2hpS2JkSGplcC11T2FsbEl6M25oQm0xOFI5VmxCMkQ1YzljY2I0MkJLY1lMX1JHbS1oY1FEajhZdnJaN09ITWlFNVA1VGNNczFuNXoxajhVNXlUSGJNNVNZRQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2023-12-22","2023-12-19","TLT","Futures edge higher as Treasury yields slip, eyes on data - Marianas Variety","Futures edge higher as Treasury yields slip, eyes on data Marianas Variety","Traders work on the floor at the New York Stock Exchange in New York City, Dec. 15, 2023. (Reuters) — U.S. stock index futures edged higher on Monday as Treasury yields slipped ahead of economic data this week that could offer insights on when the Federal Reserve could start cutting interest rates. The blue-chip Dow notched its third consecutive session of record high on Friday, while the benchmark S&P 500 marked a seventh straight week of gains in its longest winning streak since 2017. ET, Dow e-minis were up 72 points, or 0.19%, S&P 500 e-minis were up 10.25 points, or 0.21%, and Nasdaq 100 e-minis were up 21.25 points, or 0.13%. Meanwhile, Goldman Sachs raised its forecast for the S&P 500, which it now sees ending 2024 at 5,100, while decelerating inflation and Fed easing would keep real yields low.","Marianas Variety","https://www.mvariety.com/business/futures-edge-higher-as-treasury-yields-slip-eyes-on-data/article_f7b2237e-9da8-11ee-a6eb-eb8e86bde63c.html","Treasury yields","1","6"
"2023-12-29","2023-12-29","TLT","Treasury Yields Snapshot: December 29, 2023 - ETF Database","Treasury Yields Snapshot: December 29, 2023 ETF Database","Treasury Yields Snapshot: December 29, 2023 ETF Database","ETF Database","https://news.google.com/rss/articles/CBMigwFBVV95cUxNUmtPR0xLc01ZWFVXZGdGV2JELUZKU09WTU44ZUVyM25jZGtxSWpZR3lGRlEyM19rajl2aWRRZG01RDBOTFdzNnRodjhMY1p6Y3BSZG5lRnd3ajNLdF9TX3hLVVFpVzdnZ3FfclR2M1ROUGtXWVVKUFdodXV5a2lLd3cwMA?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2024-01-05","2024-01-02","TLT","Treasury yields climb as 2024 trading begins - CNBC","Treasury yields climb as 2024 trading begins CNBC","Treasury yields climb as 2024 trading begins CNBC","CNBC","https://news.google.com/rss/articles/CBMihAFBVV95cUxNWDNqRmM4eUU5djBveHJUVF9JNGN1Wm9wSml6ek1TMXhOc0VCYjJFOE96N0ZGUHA1WlZnVUpXYm9iSXN6LVlnMHdWZGlZUjdCc2huYXlRczNtV0FjMDZHYVYwakRvUGlFNFVZbTkzbkw4OWNMR0lIRTR3cWh5ckVLeElUeknSAYoBQVVfeXFMTW1KQmktdGx3WW9iMU51M1p2Q18tak1TeVNHTUVXNG5IMjZkczZJRkdSWjJ0MEhzcEwzN3d1RGxNampkNDR0bEpjaGtZRVB0VlA3bmwtMzVncVAxUDN0dGFDUGNxNjJTTnFSeXNLUFgzUEpIWURpNmZobGIwT0pjYXdRSDlmV1kydHVB?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2024-01-12","2024-01-09","TLT","The anatomy of government bond yields synchronization in the Eurozone - cambridge.org","The anatomy of government bond yields synchronization in the Eurozone cambridge.org","The anatomy of government bond yields synchronization in the Eurozone cambridge.org","cambridge.org","https://news.google.com/rss/articles/CBMi_gFBVV95cUxQZ0VDaHZWc29NbmJyMVdYakxNX3REd1luMWtYVDJIRHVvZnRMajcwUVVjbzFWaXJwWkIxYWNFVVVmVUdPdEdidVhPRkw2djFYR1VPZmdyT2xwS0RoV3h3al9qaW9UX0ViNGJzZkhPaEZqbmIzX2hjb2dRZUtfRGxXaHNJeGE2SE1Na3gwTnE3ak9aVW1TV1MwTHZtWnY5UXlZcmpOTFJwa3RISDd5SG9GWVlad3JHQ0QzelBmYWJ0bDFoUHNSMk1HTEg3MFlfSlNCMzJDZ0ZpVktiVnB3UGlGT3hRNlRDRVFnZlQ3YVk1YjlYWUdMekF6MXZpOVprQQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2024-01-19","2024-01-19","TLT","Seismic Bond Shift Has Traders Watching Treasury Yields’ Every Move - Bloomberg.com","Seismic Bond Shift Has Traders Watching Treasury Yields’ Every Move Bloomberg.com","Seismic Bond Shift Has Traders Watching Treasury Yields’ Every Move Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMitAFBVV95cUxNM091alhHOUV1dFJnRllVa3g2eTFRNnB6UFB3cXB3eGQtaGpxU09SMVpaN1hTQmtwUFRYRksxcU10ODFReXhyLUZGNHh3TEJMNUpaeGE0VDlxWXhQOHdTc09xbVpIU0syRFNyRkFqMTl1WHFTRk14dnpFeU0tRTdhdlZPQS1iQ19HXzBuTHFwWjhCajgta3VockNmX05lcVhURWdNb3dwcUVicl9vV3hyYU1oRmU?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","5"
"2024-01-26","2024-01-26","TLT","Treasury Yields Snapshot: January 26, 2024 - ETF Trends","Treasury Yields Snapshot: January 26, 2024 ETF Trends","The yield on the 10-year note finished January 23, 2026 at 4.24%. This next table shows the highs and lows of yields and the Federal Funds Rate (FFR) since 2007. In the case of the 2009 recession, the spread went negative multiple times before rising again. For a long-term view of weekly Treasury yields, also focusing on the 10-year, see our latest Treasury Yields in Perspective update. ETFs associated with Treasuries include: Vanguard 0-3 Month Treasury Bill ETF (VBIL), Vanguard Intermediate-Term Treasury ETF (VGIT), and Vanguard Long-Term Treasury ETF (VGLT).","ETF Trends","https://www.etftrends.com/fixed-income-content-hub/treasury-yields-snapshot-january-23-2026/","Treasury yields","1","2"
"2024-02-02","2024-01-28","TLT","S&P 500 Tops 4,900 as Yields Fall on Treasury News: Markets Wrap - Bloomberg.com","S&P 500 Tops 4,900 as Yields Fall on Treasury News: Markets Wrap Bloomberg.com","S&P 500 Tops 4,900 as Yields Fall on Treasury News: Markets Wrap Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMiswFBVV95cUxPLVN4RlFVcldnMzBINGRkNUROYVJreWtUdHBQMWdJdDg3UlNvMkxBZjJ1azFvamdkWjM1RVFWdXhFRGFSdTFCdFdqNm15TGh6REVlbnlLek05dW5qekhLNEJaakdOcGpMNHlMTkU5SmJfRC0zMUIxRXRlVE55cUNrME1GdG13V0VqMFBEaU5xaUI2M0ZpQUE4anZfQktXNDV1Y0ExOVVzcElTa3Q4V3BqWVZzVQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","7"
"2024-02-09","2024-02-06","TLT","Treasury yields fall as uncertainty over rate cut outlook persists - CNBC","Treasury yields fall as uncertainty over rate cut outlook persists CNBC","Treasury yields fall as uncertainty over rate cut outlook persists CNBC","CNBC","https://news.google.com/rss/articles/CBMiowFBVV95cUxNanFTMmRaY09xZ2FnLV9DaTJOT3NCNlByUkRMTUJqT2dCaTZUSHVpWTRoRkdyTng0bExfcFdwUFdsM0p4bXNERGF1RkdxdEdiUU55bzVpOS0tSVVQQzQwTUhVU1B2b25kRHpaX1Q4UFd0eWh1TGI1eExlSmRaM3lWaG8xNjdFUi1JbTk3T19QWldzY2tmd1R4WEhRdDNJc19RV3lj0gGoAUFVX3lxTE1Va0J1R3ZSVXEtWENTM043LUtEeDF0QVZ6QWE0a2lwVlBocWlxMU1PcmRaSGhGbHJzbmttZ2Z6bFZwY1NYTERHNXhmckhjeWV2b1lIMFhrVDk5MFJMVFhnN0h6c0lRRWVCZ2YwTGVoNHE3WGhtYVB6THV5SUg1Y3JBN1VaOHRadk44TmVTUUZfRklWNEM3NEc0MGlzU0F2OEdveDZiTGFqNg?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2024-02-16","2024-02-13","TLT","Treasury Trove: A compelling case for US Treasuries - Portfolio Adviser","Treasury Trove: A compelling case for US Treasuries Portfolio Adviser","Between 15 October 1993 and 4 November 1994, 10-year US Treasuries shed 13.1% as concerns mounted about federal spending. From July 2020 to October last year, US Treasuries shed a remarkable 25.6% amid higher post-pandemic inflation expectations and renewed deficit concerns. While these episodes demonstrate how US Treasuries can occasionally be volatile, they also present an opportunity to buy into an otherwise steady asset class at compelling valuations. In the case of longer-dated US Treasuries, disinflation would pull down yields and raise prices. Subdued growth supports bondsTaken together, the case for falling bond yields from both an inflation and growth perspective is robust.","Portfolio Adviser","https://portfolio-adviser.com/treasury-trove-a-compelling-case-for-us-treasuries/","Treasury yields","1","6"
"2024-02-23","2024-02-23","TLT","Treasury Yields Snapshot: February 23, 2024 - ETF Trends","Treasury Yields Snapshot: February 23, 2024 ETF Trends","The yield on the 10-year note finished February 27, 2026 at 3.97%, its lowest level in four months. This next table shows the highs and lows of yields and the Federal Funds Rate (FFR) since 2007. If we instead use the last positive spread date after the spread had been negative, the average lead time is 13 weeks, or about three months. For a long-term view of weekly Treasury yields, also focusing on the 10-year, see our latest Treasury Yields in Perspective update. ETFs associated with Treasuries include: Vanguard 0-3 Month Treasury Bill ETF (VBIL), Vanguard Intermediate-Term Treasury ETF (VGIT), and Vanguard Long-Term Treasury ETF (VGLT).","ETF Trends","https://www.etftrends.com/fixed-income-content-hub/treasury-yields-snapshot-february-27-2026/","Treasury yields","1","1"
"2024-03-01","2024-02-26","TLT","Five Major Factors That Can Swing Treasury Yields - CME Group","Five Major Factors That Can Swing Treasury Yields CME Group","Five Major Factors That Can Swing Treasury Yields CME Group","CME Group","https://news.google.com/rss/articles/CBMisAFBVV95cUxNa2gtM0U2VVMtRmNmU1FPZlkwUUFnNVNGTEFNcG5wd1YtYktXbnNSdWhHQnRkQkpsSnpmSUlidFlVREVaU1gySll0QVV5dW5mNklBNWpDT2N2djNhdXEwMVlBcDZ0XzctUnRmaE4xSHJ4UklBcW9sM3JBeUlQYjZvYXp6Q2xtdVBIcmpralRoal9GQ3pmb3dnejJudUdJQnN0NXFQNDY1SVM5cVhhZVhZQw?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2024-03-08","2024-03-05","TLT","Lock In Higher Yields Before Rate Cuts With These ETFs - ETF Trends","Lock In Higher Yields Before Rate Cuts With These ETFs ETF Trends","That said, fixed income investors may want to lock in higher yields in the current rate environment, before the higher-for-longer narrative fades into the background. “With yields on investment-grade-rated bonds still near 15-year highs, we believe investors should continue to consider intermediate- and longer-term bonds to lock in those high yields. 2 Options for Intermediate, Long-TermThe Vanguard Intermediate-Term Treasury Index Fund ETF Shares (VGIT) seeks to track the performance of the Bloomberg U.S. Treasury 3-10 Year Bond Index. VGLT employs an indexing investment approach designed to track the performance of the Bloomberg U.S. Long Treasury Bond Index. For more news, information, and analysis, visit the Fixed Income Channel.","ETF Trends","https://www.etftrends.com/fixed-income-content-hub/lock-higher-yields-before-rate-cuts-etfs/","Treasury yields","1","4"
"2024-03-15","2024-03-13","TLT","Treasury yields rise as investors weigh inflation outlook - NBC Los Angeles","Treasury yields rise as investors weigh inflation outlook NBC Los Angeles","U.S. Treasury yields climbed on Wednesday as investors considered the latest inflation data and weighed the state of the economy. The yield on the 10-year Treasury was last 2.5 basis points higher at 4.178%. The 2-year Treasury yield was last at 4.61% after also rising by 1.2 basis points. Prices rose 0.4% on a monthly basis and 3.2% on an annual basis in February, the CPI showed. Two Fed meetings are scheduled before then, including one next week from which investors are hoping to gain fresh insights into the outlook for interest rates.","NBC Los Angeles","https://www.nbclosangeles.com/news/business/money-report/treasury-yields-hold-steady-as-investors-weigh-inflation-outlook/3362082/","Treasury yields","1","2"
"2024-03-22","2024-03-21","TLT","US Treasury key yield curve inversion becomes the longest on record - Reuters","US Treasury key yield curve inversion becomes the longest on record Reuters","US Treasury key yield curve inversion becomes the longest on record Reuters","Reuters","https://news.google.com/rss/articles/CBMitwFBVV95cUxNdVZWNy00MG1qTC0zY0U0dHVCWDN1aWt5cEVnNWpTZXZHcTNGZlBTNUEtOW5rM1Q3TGJ3SzhhVDdENlJSa0lwM0k2YXpURVpfZEVvSmp2ZUFQLTlQcWVlaG5QOWVTaFNaT3BZN1J1alZFOG9DbDViaWNvMGU2MWdaSTNfU1I1bmp1TXVPai1mM2pHZWtMd1B4MEZBVXhDRXI3bjN4VEhvMVJRWDZGSVE4YWpwZGxtaVk?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
